3,11,,2016-11-11,3,incidence,suspected,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-11-18,1,incidence,suspected,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-11-25,4,incidence,suspected,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-12-02,4,incidence,suspected,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-12-09,4,incidence,suspected,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-12-16,5,incidence,suspected,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-12-23,4,incidence,suspected,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-12-30,3,incidence,suspected,,,,gen_pop,2,NIH ebola challenge
3,11,,2017-01-06,1,incidence,suspected,,,,gen_pop,2,NIH ebola challenge
3,11,,2017-01-13,0,incidence,suspected,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-03-25,1,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-04-01,2,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-04-08,0,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-04-15,8,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-04-22,5,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-04-29,5,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-05-06,11,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-05-13,10,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-05-20,11,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-05-27,15,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-06-03,21,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-06-10,24,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-06-17,37,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-06-24,31,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-07-01,36,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-07-08,37,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-07-15,58,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-07-22,80,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-07-29,78,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-08-05,88,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-08-12,99,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-08-19,127,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-08-26,130,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-09-02,146,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-09-09,142,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-09-16,123,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-09-23,171,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-09-30,136,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-10-07,159,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-10-14,153,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-10-21,157,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-10-28,176,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-11-04,188,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-11-11,206,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-11-18,199,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-11-25,231,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-12-02,230,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-12-09,212,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-12-16,248,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-12-23,208,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-12-30,215,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2017-01-06,201,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2017-01-13,183,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2017-01-20,186,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2017-01-27,146,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2017-02-03,151,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2017-02-10,104,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2017-02-17,90,deaths,,,,,gen_pop,2,NIH ebola challenge
3,11,,2016-03-25,0,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-04-01,1,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-04-08,0,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-04-15,0,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-04-22,4,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-04-29,0,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-05-06,2,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-05-13,2,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-05-20,0,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-05-27,2,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-06-03,3,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-06-10,2,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-06-17,4,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-06-24,5,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-07-01,3,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-07-08,2,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-07-15,4,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-07-22,4,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-07-29,4,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-08-05,8,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-08-12,9,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-08-19,10,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-08-26,24,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-09-02,21,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-09-09,17,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-09-16,14,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-09-23,17,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-09-30,18,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-10-07,16,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-10-14,18,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-10-21,21,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-10-28,13,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-11-04,19,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-11-11,21,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-11-18,19,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-11-25,19,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-12-02,2,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-12-09,11,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-12-16,10,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-12-23,5,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-12-30,5,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2017-01-06,2,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2017-01-13,3,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2017-01-20,7,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2017-01-27,5,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2017-02-03,2,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2017-02-10,1,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2017-02-17,0,incidence,confirmed,,,,HCW,2,NIH ebola challenge
3,11,,2016-03-25,0,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-04-01,0,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-04-08,0,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-04-15,1,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-04-22,0,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-04-29,1,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-05-06,2,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-05-13,1,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-05-20,1,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-05-27,1,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-06-03,1,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-06-10,1,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-06-17,2,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-06-24,1,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-07-01,4,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-07-08,1,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-07-15,2,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-07-22,3,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-07-29,4,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-08-05,2,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-08-12,3,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-08-19,8,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-08-26,7,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-09-02,13,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-09-09,12,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-09-16,15,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-09-23,13,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-09-30,10,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-10-07,15,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-10-14,11,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-10-21,9,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-10-28,15,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-11-04,13,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-11-11,16,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-11-18,16,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-11-25,19,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-12-02,16,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-12-09,3,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-12-16,9,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-12-23,6,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-12-30,7,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2017-01-06,3,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2017-01-13,3,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2017-01-20,1,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2017-01-27,3,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2017-02-03,3,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2017-02-10,3,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2017-02-17,1,deaths,,,,,HCW,2,NIH ebola challenge
3,11,,2016-03-25,4,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-04-01,11,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-04-08,16,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-04-15,21,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-04-22,21,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-04-29,34,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-05-06,54,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-05-13,37,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-05-20,39,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-05-27,40,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-06-03,49,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-06-10,56,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-06-17,80,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-06-24,90,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-07-01,89,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-07-08,113,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-07-15,146,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-07-22,154,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-07-29,207,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-08-05,224,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-08-12,262,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-08-19,264,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-08-26,260,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-09-02,266,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-09-09,290,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-09-16,212,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-09-23,219,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-09-30,155,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-10-07,136,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-10-14,126,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-10-21,98,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-10-28,56,incidence,confirmed,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-03-25,0,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-04-01,0,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-04-08,0,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-04-15,0,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-04-22,0,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-04-29,0,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-05-06,0,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-05-13,2,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-05-20,1,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-05-27,0,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-06-03,1,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-06-10,0,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-06-17,1,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-06-24,4,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-07-01,0,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-07-08,1,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-07-15,0,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-07-22,0,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-07-29,2,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-08-05,2,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-08-12,1,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-08-19,3,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-08-26,3,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-09-02,1,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-09-09,3,incidence,suspected,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-03-25,0,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-04-01,4,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-04-08,6,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-04-15,12,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-04-22,13,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-04-29,24,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-05-06,23,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-05-13,44,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-05-20,39,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-05-27,29,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-06-03,40,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-06-10,35,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-06-17,46,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-06-24,62,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-07-01,70,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-07-08,75,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-07-15,85,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-07-22,103,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-07-29,137,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-08-05,161,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-08-12,162,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-08-19,209,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-08-26,223,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-09-02,209,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-09-09,225,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-09-16,216,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-09-23,204,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-09-30,182,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-10-07,145,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-10-14,122,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-10-21,101,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-10-28,92,deaths,,,,,gen_pop,3,NIH ebola challenge
3,11,,2016-03-25,0,incidence,confirmed,,,,HCW,3,NIH ebola challenge
3,11,,2016-04-01,0,incidence,confirmed,,,,HCW,3,NIH ebola challenge
3,11,,2016-04-08,2,incidence,confirmed,,,,HCW,3,NIH ebola challenge
3,11,,2016-04-15,4,incidence,confirmed,,,,HCW,3,NIH ebola challenge
3,11,,2016-04-22,1,incidence,confirmed,,,,HCW,3,NIH ebola challenge
3,11,,2016-04-29,1,incidence,confirmed,,,,HCW,3,NIH ebola challenge
3,11,,2016-05-06,4,incidence,confirmed,,,,HCW,3,NIH ebola challenge
3,11,,2016-05-13,1,incidence,confirmed,,,,HCW,3,NIH ebola challenge
3,11,,2016-05-20,3,incidence,confirmed,,,,HCW,3,NIH ebola challenge
3,11,,2016-05-27,2,incidence,confirmed,,,,HCW,3,NIH ebola challenge
3,11,,2016-06-03,4,incidence,confirmed,,,,HCW,3,NIH ebola challenge
3,11,,2016-06-10,4,incidence,confirmed,,,,HCW,3,NIH ebola challenge
