99999,99999,"2016-09-24","2016-09-24",10,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-09-25","2016-09-25",5,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-09-26","2016-09-26",10,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-09-27","2016-09-27",6,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-09-28","2016-09-28",8,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-09-29","2016-09-29",9,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-09-30","2016-09-30",9,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-01","2016-10-01",12,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-02","2016-10-02",9,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-03","2016-10-03",16,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-04","2016-10-04",16,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-05","2016-10-05",19,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-06","2016-10-06",22,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-07","2016-10-07",21,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-08","2016-10-08",14,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-09","2016-10-09",29,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-10","2016-10-10",33,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-11","2016-10-11",26,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-12","2016-10-12",31,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-13","2016-10-13",36,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-14","2016-10-14",37,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-15","2016-10-15",46,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-16","2016-10-16",47,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-17","2016-10-17",42,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-18","2016-10-18",65,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-19","2016-10-19",59,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-20","2016-10-20",78,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-21","2016-10-21",83,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-22","2016-10-22",85,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-23","2016-10-23",94,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-24","2016-10-24",98,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-25","2016-10-25",109,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-26","2016-10-26",108,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-27","2016-10-27",145,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-28","2016-10-28",145,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-29","2016-10-29",172,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-30","2016-10-30",184,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-10-31","2016-10-31",190,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-01","2016-11-01",207,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-02","2016-11-02",261,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-03","2016-11-03",293,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-04","2016-11-04",284,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-05","2016-11-05",285,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-06","2016-11-06",352,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-07","2016-11-07",381,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-08","2016-11-08",393,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-09","2016-11-09",447,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-10","2016-11-10",468,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-11","2016-11-11",491,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-12","2016-11-12",599,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-13","2016-11-13",611,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-14","2016-11-14",715,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-15","2016-11-15",731,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-16","2016-11-16",764,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-17","2016-11-17",843,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-18","2016-11-18",867,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-19","2016-11-19",966,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-20","2016-11-20",1013,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-21","2016-11-21",1079,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-22","2016-11-22",1117,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-23","2016-11-23",1240,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-24","2016-11-24",1282,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-25","2016-11-25",1308,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-26","2016-11-26",1396,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-27","2016-11-27",1436,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-28","2016-11-28",1509,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-29","2016-11-29",1496,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-11-30","2016-11-30",1567,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-01","2016-12-01",1615,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-02","2016-12-02",1544,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-03","2016-12-03",1634,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-04","2016-12-04",1609,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-05","2016-12-05",1632,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-06","2016-12-06",1572,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-07","2016-12-07",1476,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-08","2016-12-08",1498,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-09","2016-12-09",1474,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-10","2016-12-10",1409,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-11","2016-12-11",1296,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-12","2016-12-12",1232,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-13","2016-12-13",1157,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-14","2016-12-14",1182,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-15","2016-12-15",1072,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-16","2016-12-16",1013,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-17","2016-12-17",934,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-18","2016-12-18",910,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-19","2016-12-19",782,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-20","2016-12-20",743,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-21","2016-12-21",684,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-22","2016-12-22",584,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-23","2016-12-23",561,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-24","2016-12-24",525,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-25","2016-12-25",479,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-26","2016-12-26",428,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-27","2016-12-27",384,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-28","2016-12-28",377,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-29","2016-12-29",315,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-30","2016-12-30",271,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2016-12-31","2016-12-31",273,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-01","2017-01-01",234,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-02","2017-01-02",211,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-03","2017-01-03",181,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-04","2017-01-04",191,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-05","2017-01-05",148,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-06","2017-01-06",145,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-07","2017-01-07",108,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-08","2017-01-08",102,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-09","2017-01-09",96,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-10","2017-01-10",79,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-11","2017-01-11",76,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-12","2017-01-12",52,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-13","2017-01-13",57,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-14","2017-01-14",49,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-15","2017-01-15",40,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-16","2017-01-16",53,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-17","2017-01-17",35,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-18","2017-01-18",42,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-19","2017-01-19",29,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-20","2017-01-20",40,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-21","2017-01-21",30,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-22","2017-01-22",22,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-23","2017-01-23",18,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-24","2017-01-24",17,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-25","2017-01-25",15,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-26","2017-01-26",16,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-27","2017-01-27",12,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-28","2017-01-28",15,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-29","2017-01-29",13,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-30","2017-01-30",8,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-01-31","2017-01-31",11,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-02-01","2017-02-01",15,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-02-02","2017-02-02",6,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-02-03","2017-02-03",6,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-02-04","2017-02-04",9,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-02-05","2017-02-05",3,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
99999,99999,"2017-02-06","2017-02-06",4,"incidence","","","","","",1,"RESuDe_1;R0_1.5;GImean_3.2;GIvar_3.2;alpha_0;kappa_0;pop.size_100000"
