disease_id,location_id,eventdate,reportdate,count,eventtype,eventtype2,agemin,agemax,gender,socialstruct,synthetic,source
5,47,NA,1950-02-04,42,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-02-11,38,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-02-18,71,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-02-25,45,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-03-04,75,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-03-11,60,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-03-18,54,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-03-25,98,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-04-01,118,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-04-08,91,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-04-15,171,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-04-22,174,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-04-29,203,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-05-06,141,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-05-13,262,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-05-20,366,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-05-27,463,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-06-03,478,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-06-10,613,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-06-17,529,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-06-24,645,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-07-01,626,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-07-08,649,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-07-15,647,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-07-22,601,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-07-29,580,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-08-05,664,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-08-12,474,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-08-19,362,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-08-26,316,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-09-02,199,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-09-09,162,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-09-16,146,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-09-23,201,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-09-30,217,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-10-07,289,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-10-14,303,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-10-21,366,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-10-28,471,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-11-04,512,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-11-11,544,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-11-18,766,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-11-25,827,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-12-02,1210,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-12-09,1236,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-12-16,1534,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-12-23,1556,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1950-12-30,1922,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-01-06,2753,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-01-13,2425,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-01-20,2185,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-01-27,2210,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-02-03,2368,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-02-10,2929,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-02-17,3178,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-02-24,3746,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-03-03,3315,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-03-10,3501,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-03-17,3136,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-03-24,2518,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-03-31,2360,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-04-07,2083,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-04-14,1610,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-04-21,1211,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-04-28,1017,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-05-05,871,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-05-12,881,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-05-19,701,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-05-26,748,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-06-02,540,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-06-09,420,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-06-16,426,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-06-23,335,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-06-30,230,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-07-07,226,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-07-14,187,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-07-21,155,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-07-28,114,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-08-04,93,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-08-11,69,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-08-18,58,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-08-25,51,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-09-01,68,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-09-08,50,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-09-15,35,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-09-22,41,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-09-29,18,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-10-06,22,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-10-13,32,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-10-20,71,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-10-27,53,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-11-03,65,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-11-10,50,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-11-17,47,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-11-24,22,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-12-01,28,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-12-08,30,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-12-15,16,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-12-22,28,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1951-12-29,19,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-01-05,46,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-01-12,33,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-01-19,44,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-01-26,41,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-02-02,50,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-02-09,65,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-02-16,103,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-02-23,123,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-03-01,153,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-03-08,218,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-03-15,256,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-03-22,201,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-03-29,270,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-04-05,231,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-04-12,210,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-04-19,294,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-04-26,275,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-05-03,222,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-05-10,240,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-05-17,320,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-05-24,330,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-05-31,519,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-06-07,553,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-06-14,745,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-06-21,639,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-06-28,714,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-07-05,605,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-07-12,791,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-07-19,730,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-07-26,844,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-08-02,944,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-08-09,926,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-08-16,751,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-08-23,573,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-08-30,412,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-09-06,280,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-09-13,240,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-09-20,272,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-09-27,354,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-10-04,554,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-10-11,682,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-10-18,964,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-10-25,1094,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-11-01,1252,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-11-08,989,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-11-15,1208,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-11-22,1129,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-11-29,1560,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-12-06,1488,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-12-13,1404,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-12-20,1797,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1952-12-27,996,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-01-03,2705,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-01-10,1905,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-01-17,1777,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-01-24,1421,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-01-31,1470,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-02-07,1661,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-02-14,1507,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-02-21,1832,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-02-28,1624,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-03-07,1621,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-03-14,1371,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-03-21,1439,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-03-28,1133,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-04-04,953,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-04-11,1032,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-04-18,835,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-04-25,629,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-05-02,419,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-05-09,369,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-05-16,305,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-05-23,345,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-05-30,269,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-06-06,297,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-06-13,207,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-06-20,291,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-06-27,173,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-07-04,145,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-07-11,110,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-07-18,107,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-07-25,65,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-08-01,80,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-08-08,50,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-08-15,67,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-08-22,29,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-08-29,20,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-09-05,27,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-09-12,19,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-09-19,16,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-09-26,13,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-10-03,9,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-10-10,13,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-10-17,25,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-10-24,19,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-10-31,12,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-11-07,31,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-11-14,24,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
5,47,NA,1953-11-21,15,incidence,NA,NA,NA,NA,NA,0,Bolker webpage
